"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H2-D1",5.73008735070189e-07,1.75918833252604,1,0.773,0.0106138407997051
"Sec61g",1.78985822790011e-06,1.54279304647722,0.963,0.727,0.0331535439553938
"Sec11c",1.55044065738236e-05,0.913130738285246,1,1,0.287188122966935
"Emp3",2.0068755107502e-05,2.11393505261153,0.778,0.273,0.37173355085626
"Psmb5",3.0183636795921e-05,2.00222466511451,0.741,0.227,0.559091504370844
"Cd83",3.1637819570413e-05,-3.05034338568964,0.093,0.5,0.586027331902759
"Rexo2",3.28578386264794e-05,1.44750845126148,0.926,0.818,0.608625744878278
"Rpl41",3.34342802481913e-05,0.851885832549016,1,1,0.619303173037247
"Prg2",4.17474053906524e-05,-2.68777330630493,0.13,0.545,0.773287190051054
"Lman1",4.74212923415076e-05,1.5364213576655,0.907,0.591,0.878384598041745
"Itm2c",5.26244518294408e-05,-2.29545588352617,0.111,0.545,0.974762721236731
"Ppib",5.90091012168326e-05,1.03767041796605,1,0.909,1
"Gbp5",7.59132490102522e-05,-4.46538088496848,0,0.273,1
"Sbno2",8.86473159918148e-05,-3.75488750216347,0.056,0.409,1
"Suco",9.96711146044198e-05,-2.33293058894483,0.222,0.682,1
"Cox5a",0.00021274690895699,1.62015192918346,0.759,0.227,1
"Sumo2",0.00024332986990814,1.62208195628186,0.741,0.273,1
"Rpl34",0.000272896468045687,0.893205680497727,0.963,1,1
"Asap1",0.000335902460576604,-4.10281080558378,0,0.227,1
"Itprid2",0.000336929430635925,-4.29545588352617,0,0.227,1
"Krtcap2",0.000473850168185638,0.928712162700128,0.944,0.864,1
"Ppp1ca",0.000502612747844199,2.06209612109191,0.574,0.136,1
"Dclk2",0.000521368269056714,-2.39499155707709,0.074,0.409,1
"Txnip",0.000531401742472972,-1.56554504689392,0.278,0.682,1
"Gpr18",0.000551429902829808,-2.75488750216347,0.056,0.364,1
"Atp9b",0.000590359665115545,-3.10281080558378,0.019,0.273,1
"Tgoln1",0.000595372099660019,-2.16992500144231,0.074,0.409,1
"Rrbp1",0.000623847037219219,1.09984539769141,0.87,0.5,1
"Anapc16",0.000635607372443975,-2.46538088496848,0.056,0.364,1
"Polr3d",0.000635607372443975,-2.46538088496848,0.056,0.364,1
"Bcl2l11",0.000676811087085171,-1.71049338280502,0.074,0.409,1
"Fkbp11",0.000764323374359753,1.4447848426729,0.796,0.545,1
"Xbp1",0.000801607039800874,0.878915022947333,0.981,0.909,1
"Taldo1",0.000891422839269044,2.5625251116014,0.444,0.045,1
