"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm42418",2.47703490639052e-10,-1.08947438714924,1,1,4.58821175710715e-06
"Rpl19",2.53558331136906e-10,-0.701038401826318,0.996,1,4.6966609676489e-06
"Tmsb4x",2.59335981185187e-10,-0.949281268684822,0.996,1,4.80368037949322e-06
"Rps18",3.93576052460273e-10,-0.895460742404746,0.989,1,7.29020921972164e-06
"Rps5",2.33144187089839e-09,-0.631759792232849,1,1,4.31852977746509e-05
"Rpsa",3.10123459590597e-09,-0.706036437515332,1,1,5.74441684199663e-05
"Rpl13",3.15694047083507e-09,-0.666083468087812,1,1,5.8476008341278e-05
"Cmss1",8.32942657933659e-09,-1.30770538375166,0.859,0.9,0.000154285968529052
"Rps9",1.48876080499291e-08,-0.614792323523624,0.996,1,0.000275763163908837
"Tpt1",2.27260606285408e-08,-0.632696464589645,1,1,0.000420954821022462
"Rps3",2.98612142145406e-08,-0.738185116674063,0.996,1,0.000553119270895936
"Eef1a1",3.57684838045093e-08,-0.682377795839072,1,1,0.000662539625510926
"Rps11",2.65332765384532e-07,-0.737900813778102,0.996,1,0.00491475881321769
"Rps24",2.79927003564954e-07,-0.598420212260593,1,1,0.00518508788703365
"Arhgap15",3.33541290520194e-07,0.596000852385517,0.996,0.991,0.00617818532430556
"Rps23",5.30921374443006e-07,-0.493062999876633,1,1,0.00983425661880781
"Rpl11",5.43724737408126e-07,-0.544486887912429,1,1,0.0100714133110107
"Rplp1",5.62603189019927e-07,-0.527735750845456,1,1,0.0104210988702161
"mt-Co3",8.49908066604929e-07,-0.451644715484688,1,1,0.0157428471177231
"Rpl24",9.41589557825513e-07,-0.570975870799488,0.996,1,0.017441063379602
"Fau",9.75691341954473e-07,-0.553800726991355,1,1,0.0180727307270227
"Rpl27a",1.02641250965977e-06,-0.520957126631924,1,1,0.0190122389164279
"Rps15a",1.07897466057531e-06,-0.633502682872065,1,1,0.0199858476378365
"Lncpint",1.23548777361242e-06,0.913535320421248,0.935,0.827,0.0228849400306228
"Rpl18a",1.25444401993748e-06,-0.519883169377822,1,1,0.0232360665813019
"Nr3c1",1.68570395802157e-06,1.01301051359678,0.776,0.555,0.0312242944144335
"Rpl17",2.03179860279404e-06,-0.539487993353907,0.996,1,0.037635005519554
"Rpl36",2.98892394971384e-06,-0.450204353710039,0.992,1,0.0553638383205495
"Emb",4.23417072324249e-06,1.00608016049686,0.909,0.782,0.0784295443066206
"Rps14",5.85705271699295e-06,-0.49554230954607,1,1,0.10849018747686
"Actb",6.08751438677988e-06,-0.529819580609901,1,1,0.112759028986324
"Rplp0",8.96332345100648e-06,-0.496152822338138,1,1,0.166027640282993
"Plac8",1.00314957539287e-05,-0.782304253654692,0.92,0.973,0.185813395850021
"Lgals1",1.02856694036131e-05,-0.718463783803815,0.848,0.927,0.190521454363126
"Rpl30",1.21002270285983e-05,-0.421445360728615,0.996,1,0.224132505250726
"Adipor1",1.31030250832925e-05,-3.04183058471221,0.023,0.136,0.242707333617828
"Rpl32",1.35130761674182e-05,-0.588669429088108,1,1,0.250302709849088
"Xist",1.44557379390168e-05,1.07947571150993,0.772,0.627,0.267763633844408
"Rpl23",1.71277396939651e-05,-0.423741304382454,1,1,0.317257122351316
"Rps26",1.89392758632932e-05,-0.558425755127176,0.977,0.991,0.35081220681578
"Rpl35a",2.39627791828439e-05,-0.448812462583367,1,1,0.443862558803818
"Ndufb1-ps",2.41140589928208e-05,-2.11170840930419,0.053,0.191,0.44666471472402
