"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H2-D1",2.9617235048369e-64,0.606772346755223,1,0.998,5.4860004480094e-60
"Gm11361",6.63539419210596e-55,3.83451454024104,0.39,0.031,1.22907406620379e-50
"Gm10260",2.39863919188882e-39,7.43541858483122,0.243,0,4.44299937513566e-35
"Ubb",1.67494833721881e-26,-0.52794238699478,0.969,0.994,3.1025068050304e-22
"mt-Co3",2.03109229070724e-26,-0.433545916372045,0.997,1,3.76219225007703e-22
"St6galnac3",2.07265488988025e-22,1.42587481216035,0.492,0.233,3.83917865252519e-18
"Gzma",3.71795504920154e-21,-0.78937464334584,0.65,0.838,6.88676813763601e-17
"Emb",4.42183999628281e-21,0.762933752733908,0.869,0.715,8.19057422511466e-17
"Rps18",3.52568640667858e-20,-0.422803270411557,0.995,1,6.53062893109074e-16
"Rpl10",2.796369145613e-18,-0.450679452447667,0.942,0.979,5.17971456841896e-14
"Ftl1",7.37707972971211e-18,-0.61639566533493,0.743,0.863,1.36645647833457e-13
"Ltb",2.36939393941877e-16,0.86962481967287,0.619,0.399,4.38882839398539e-12
"Rpl13a",8.86719658167553e-16,-0.370656406601946,0.985,0.992,1.64247082282376e-11
"Tpt1",2.55637523696018e-15,-0.22371152143895,1,1,4.73517385142134e-11
"Cmss1",3.49652305569715e-15,-0.645085398178066,0.732,0.834,6.47660965606783e-11
"Gzmb",4.49339478241308e-14,-0.962794450490276,0.665,0.796,8.32311515546375e-10
"Rpl36",7.9448527062984e-13,0.312630355724468,0.995,0.99,1.47162506678765e-08
"Ccl5",1.18294247610629e-12,-0.716667461193822,0.67,0.809,2.19116434849169e-08
"Rpl39",3.42840220289512e-12,0.296599099094345,0.997,0.994,6.35042940042263e-08
"Kit",5.87027171356937e-12,1.09282653583243,0.286,0.129,1.08735042950445e-07
"Gramd3",7.19359970936817e-12,1.06483337093145,0.463,0.294,1.33247047416627e-07
"Rpl37",1.70066228242211e-11,0.284632587594423,0.997,0.994,3.15013674573048e-07
"mt-Nd4l",5.22924358776799e-11,0.805731639612009,0.439,0.268,9.68612789762265e-07
"Clca3a1",1.32730622563618e-10,5.38705556326982,0.064,0,2.45856932174591e-06
"Plin2",1.40368684269856e-10,2.32649015324022,0.313,0.177,2.60004913873054e-06
"Spp1",2.07900685184534e-10,1.14324313737354,0.292,0.145,3.85094439167313e-06
"Pdk4",2.24577791504019e-10,6.66909093103367,0.063,0,4.15985443202894e-06
"mt-Co2",3.73425069560298e-10,-0.221847167031044,1,1,6.91695256346539e-06
"Ctla4",4.35615937459168e-10,0.850842710145039,0.275,0.129,8.06891400955617e-06
"Adgrl2",4.54615713827759e-10,4.08290217011043,0.096,0.016,8.42084686723158e-06
"Klrc3",8.19660038817457e-10,1.37240878730542,0.196,0.077,1.51825628990157e-05
"Ern1",1.15357602840408e-09,0.647692469522545,0.761,0.633,2.13676887741289e-05
"Rps21",1.75506242477906e-09,0.237388730593215,0.991,0.994,3.25090212941825e-05
"Hilpda",1.77561952415818e-09,1.48388613310037,0.341,0.203,3.2889800445982e-05
"Ptpn22",2.84683957279421e-09,0.389142279894787,0.925,0.876,5.27320094068671e-05
"Rpl37a",3.97109380436885e-09,0.218488027521611,1,1,7.35565705383243e-05
"BC023719",5.00494961688248e-09,5.09754894607483,0.054,0,9.27066817535142e-05
"Stat4",5.42517296707208e-09,0.44566838109873,0.894,0.825,0.000100490478869076
"H2-Q7",7.32893657914567e-09,-0.395460155958432,0.91,0.912,0.000135753892255515
"Atp10a",1.25289110818139e-08,0.576254639727592,0.621,0.479,0.000232073019968438
"H2-Q6",1.69276379820649e-08,-0.542633287448897,0.506,0.625,0.000313550638341788
"Klri2",1.87593620880471e-08,-0.88387467115226,0.206,0.339,0.000347479663956896
"Cemip2",2.12642912281067e-08,0.573854941595148,0.606,0.466,0.00039387846641822
"Ikzf2",2.17259779335929e-08,0.912743695089512,0.437,0.307,0.000402430289263941
"Serpine2",2.22328271371997e-08,1.42552971108445,0.13,0.042,0.00041181865706235
"Nfkb1",3.15990333934285e-08,0.477626606999876,0.812,0.693,0.000585308895546476
"Itgb3",3.29399430218999e-08,0.690863233007835,0.497,0.359,0.000610146564594652
"Odc1",4.63426615121957e-08,0.8736677450716,0.46,0.33,0.000858405119190401
