"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ftl1",8.55037114950645e-16,-0.559259370527313,0.995,0.998,1.58378524802308e-11
"Ubb",1.2551919159961e-14,-0.527112114823922,0.968,0.99,2.32499198599958e-10
"Plin2",1.88971648334836e-14,1.35028321325229,0.754,0.649,3.50032184210616e-10
"Ifit3",2.36232603097126e-14,-0.839320679919646,0.415,0.647,4.37573650716807e-10
"Isg15",9.94369187578345e-13,-0.665020286483265,0.817,0.918,1.84187004615137e-08
"Pde4b",9.62007412955185e-12,0.630337122843481,0.749,0.569,1.78192633101689e-07
"Slfn5",4.69983451276287e-11,-0.689551401998356,0.54,0.717,8.70550346799066e-07
"Rtp4",1.02715370352832e-10,-0.717802732084538,0.503,0.675,1.9025968050455e-06
"Ifi204",1.15458407536058e-10,-0.70985770621803,0.553,0.709,2.13863608279041e-06
"Ifitm3",3.10966989789736e-10,-0.514409537530052,0.947,0.989,5.76004155187527e-06
"Fbxl5",7.32110107912746e-10,0.839099841047632,0.667,0.516,1.35608755288678e-05
"Msrb1",1.29930185619094e-09,-0.442760362367505,0.791,0.873,2.40669682822248e-05
"Ifi207",1.43881835557284e-09,-0.781824033650215,0.426,0.596,2.66512324002757e-05
"Rsad2",2.45878097537127e-09,-0.623963382202328,0.661,0.784,4.5544000006802e-05
"Gm13822",2.71735155120223e-09,-1.0063575806715,0.286,0.459,5.0333502782919e-05
"S100a8",2.8312837069404e-09,0.840371881815413,0.897,0.851,5.2443868103657e-05
"Ifi209",5.28073962358267e-09,-0.75890730430171,0.341,0.521,9.78151400476217e-05
"Ifit2",6.60643381708571e-09,-0.817684811624415,0.291,0.469,0.000122370973593879
"Ifit1",7.11465306624244e-09,-0.703368270271087,0.452,0.619,0.000131784718746009
"Gpcpd1",1.04221169229668e-08,0.883695907695339,0.563,0.407,0.000193048871764115
"Bst2",1.50504327808727e-08,-0.515873362677561,0.653,0.801,0.000278779166400105
"Thbs1",1.59518596675476e-08,-0.530169031678924,0.553,0.73,0.000295476296621984
"Slc15a2",3.89175862176988e-08,2.02856915219677,0.098,0.02,0.000720870449510434
"Itgal",4.37207597659853e-08,1.00424947300136,0.302,0.157,0.000809839633145346
"Npc2",5.92219179863872e-08,-0.62633246731839,0.81,0.884,0.00109696758686185
"Fxyd5",6.90427879726905e-08,-0.354077097104594,0.989,0.998,0.00127887956161815
"Slfn4",6.9844836921836e-08,-0.431863073265442,0.714,0.838,0.00129373591430317
"Actb",7.60367479092846e-08,0.370001914401979,1,1,0.00140842868152368
"Wfdc21",8.99125585780086e-08,1.42766510760659,0.206,0.09,0.00166545032254045
"Gm42418",1.6722142894639e-07,-0.199877206293402,1,1,0.00309744252837399
"Isg20",2.44061599049428e-07,-0.669229722194446,0.563,0.665,0.00452075299919255
"Slfn8",3.48580310955211e-07,-0.779634164499154,0.291,0.444,0.00645675309982337
"Irf7",3.81650105273867e-07,-0.703314800954063,0.447,0.587,0.00706930489998784
"Plac8",5.29831564548125e-07,-0.384551216518807,0.918,0.958,0.00981407007012492
"Cxcl3",9.66480041725783e-07,0.961629186476682,0.386,0.248,0.0179021098128867
"Ifitm6",1.25546516950608e-06,-1.04099554289659,0.209,0.338,0.0232549813347611
"H2-Q10",1.26247807750573e-06,-1.18649238520503,0.132,0.26,0.0233848814296387
"Nfkbiz",1.47370483327767e-06,0.598120964076715,0.624,0.49,0.0272974346268023
"Mif",1.63486980435164e-06,-0.731480055082477,0.429,0.58,0.0302826933860053
"Ifit3b",1.72639187782259e-06,-0.712894354682445,0.323,0.459,0.0319779567529078
"B2m",2.0920143169974e-06,-0.286864656940735,1,1,0.0387503811937428
"Zfp638",2.40043364015256e-06,0.95501254522669,0.235,0.121,0.0444632323165459
"Atp2b1",2.41278988112415e-06,-0.371968777386958,0.87,0.938,0.0446921069680627
"Trim30a",2.47365343095928e-06,-0.397121606508538,0.836,0.892,0.0458194825016587
"Cxcl2",2.56008834005871e-06,0.613500153370085,0.865,0.84,0.0474205163229075
"Srsf6",2.69009015247373e-06,1.81062263589152,0.106,0.033,0.049828539894271
"Shisa5",2.90569344850884e-06,-0.451915474618996,0.648,0.765,0.0538221597467292
"Ifi206",3.41452822235786e-06,-1.26000034574416,0.106,0.219,0.0632473062627347
"Zbp1",3.96891181443457e-06,-0.728283351066405,0.397,0.528,0.0735161535387716
"Tpt1",4.54606947594988e-06,-0.210379278463689,1,1,0.0842068449030197
"Ccr1",4.66219953853373e-06,-0.35935134102533,0.743,0.807,0.0863579220522603
"Dusp16",5.06416999819562e-06,0.665088184615399,0.558,0.436,0.0938036208765776
"Sell",5.58920887709167e-06,-0.668887098991616,0.431,0.539,0.103528916030369
"Il1r2",6.16120007570772e-06,-0.484126089780398,0.862,0.876,0.114123909002334
"Gab1",6.87480042269436e-06,2.00548553908373,0.066,0.013,0.127341928229568
"S100a9",7.08151572046839e-06,0.590022364290046,0.902,0.879,0.131170915690236
"Adam19",7.82585398767885e-06,1.55764189472164,0.135,0.054,0.144958293413775
"H2-T23",8.76334757551567e-06,-0.682137158811846,0.328,0.461,0.162323487141277
"Trim30c",8.80644395786831e-06,-0.746171405606114,0.241,0.369,0.163121761431595
"Actr3",1.01043271627734e-05,0.406835686166056,0.873,0.833,0.187162452036051
"Igkc",1.08079175863039e-05,1.71144723080068,0.106,0.036,0.200195057451107
"H2-T22",1.58195792260628e-05,-1.26275274864859,0.161,0.266,0.293026066004362
"Ly6e",1.85814929728776e-05,-0.375243909419819,0.944,0.962,0.344184994336612
"Tyrobp",2.03073541169218e-05,-0.24734519822187,0.979,1,0.376153120307742
"Gm10260",2.22546239081888e-05,4.39558513661267,0.029,0,0.412222398651381
"Mgat4b",2.27508901408194e-05,2.21870737452859,0.058,0.011,0.421414738078397
"Socs3",2.37138916720263e-05,0.575256682964497,0.407,0.273,0.439252415440943
"G0s2",2.43023913354863e-05,0.471174006335278,0.619,0.475,0.450153194707213
"Ly6c2",2.86889585802846e-05,-0.843093599783563,0.704,0.792,0.531405579782612
"Epsti1",2.90636551312059e-05,-0.282681083947885,0.825,0.908,0.538346083995327
"Slfn1",3.0604890847676e-05,-0.395574370164814,0.619,0.704,0.566894393171502
"Ccdc88c",3.20434725034367e-05,1.69514541847158,0.087,0.028,0.593541241181158
"Chd9",3.20790458141044e-05,2.08216854158083,0.063,0.015,0.594200165614656
"Zfp236",3.28751268529683e-05,1.28988893998532,0.119,0.047,0.608945974697532
"Oasl2",3.72836335151092e-05,-0.387210532345671,0.648,0.732,0.690604743600367
"Trak2",3.77093509989149e-05,2,0.066,0.016,0.6984903085529
"Dbi",3.97894189599942e-05,1.81062263589151,0.108,0.042,0.737019407395973
"5830432E09Rik",4.29602939300249e-05,3.01707351335894,0.037,0.003,0.795753524465851
"Rasal3",4.62864337349569e-05,2.33257533908687,0.056,0.011,0.857363612072607
"Ascc3",5.48789082100729e-05,-0.562517354196347,0.468,0.582,1
"Tctex1d2",5.80769283280906e-05,-1.00127751273812,0.108,0.206,1
"Hectd1",6.48890297944046e-05,0.475652439331046,0.664,0.538,1
"Prpsap1",6.73281008279844e-05,3.15457703710888,0.04,0.005,1
"Cmpk2",7.28465953510229e-05,-0.590256800390669,0.28,0.399,1
"Atp6v0c",7.72547649581161e-05,-0.361278753794405,0.794,0.851,1
"Dhx40",8.43795777719835e-05,0.965793008415248,0.296,0.19,1
"Ralgapa1",8.45566307222177e-05,0.53392379499715,0.492,0.368,1
