"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H2-D1",9.61809845586936e-13,0.507822885938994,1,1,1.78156037698068e-08
"Gm11361",6.71253920099339e-10,3.60846139576826,0.159,0.01,1.24336363620001e-05
"Plin2",7.15096146881468e-08,0.858657253121111,0.918,0.888,0.00132457259286854
"mt-Co3",2.04114297595916e-07,-0.5989077827376,0.994,0.997,0.00378080913436914
"Ucp2",2.0837067077824e-07,0.707103338103269,0.882,0.846,0.00385964993482534
"Gm10260",3.37467393459556e-07,4.83794324189103,0.088,0,0.00625090852905135
"Ubb",3.89031509699671e-07,-0.462097730868805,0.988,1,0.007206030654167
"Atox1",9.55239061312948e-07,0.47484595802726,0.959,0.899,0.0176938931326997
"mt-Co1",1.56394411758015e-06,-0.463127854376214,1,1,0.0289689368899372
"Cd74",2.09253692306048e-06,0.473071231119114,0.982,0.941,0.0387600614258493
"Cbfa2t3",2.47902453896358e-06,1.75048040064069,0.224,0.073,0.0459189715352223
"Noct",3.00003692202891e-06,1.05911167291459,0.476,0.276,0.0555696839067416
"H2-T22",6.20685488826991e-06,-0.7428516246149,0.453,0.65,0.114969573095423
"Igkc",1.171173783327e-05,2.00827815810833,0.212,0.073,0.216936519885661
"Jdp2",1.4760170597098e-05,1.37726307705647,0.341,0.168,0.273402639970047
"H2-Ab1",2.95127197149878e-05,0.576203374658668,0.906,0.815,0.54666410728072
"Dennd4c",3.64965107717181e-05,1.01351480647448,0.459,0.283,0.676024869024535
"Ddx3y",4.0430219370106e-05,1.57645100086564,0.182,0.059,0.748888953392474
"Ctsl",5.18911862695224e-05,-0.929952064105581,0.571,0.682,0.961180443270364
"Btbd1",6.03518299624904e-05,0.63837003431915,0.435,0.245,1
"Rpl37",6.30838390536051e-05,0.335442901361844,0.971,0.972,1
"Tm6sf1",9.14397526775269e-05,0.696709144199707,0.582,0.42,1
"Lpcat3",9.920875119284e-05,1.55018175015486,0.2,0.077,1
"Uqcc3",0.000100836146691143,1.00201916763665,0.265,0.119,1
"Pecam1",0.00011493960086368,1.2244115889731,0.276,0.133,1
"Rpl35",0.000141786153880783,-0.563365347948816,0.582,0.713,1
"Ctss",0.000174358317388172,0.280445143329396,0.994,0.993,1
"Tcof1",0.000196770030961213,1.03189333578934,0.347,0.199,1
"Rpl27a",0.000214278641483543,0.282903370151826,0.994,0.986,1
"Rgs1",0.000265486307626936,0.686730782933719,0.765,0.668,1
"Xist",0.00028287462441921,-0.717591860960024,0.476,0.612,1
"Brpf3",0.000295271230122441,2.33544290136184,0.082,0.014,1
"Mrpl58",0.000306464020449116,1.21760641106799,0.241,0.115,1
"Etfb",0.0003706733016583,0.851409309491468,0.365,0.213,1
"Rps21",0.000445540681055625,0.355473333298744,0.959,0.923,1
"Ftl1",0.000456968050542276,-0.300340241204898,1,1,1
"Itsn1",0.000497095737853443,-1.38702312310925,0.094,0.22,1
"Cd44",0.000513796951639965,0.594930421473299,0.824,0.745,1
"Nrip1",0.000551479773237852,0.773564013753729,0.288,0.147,1
"Rapgef4",0.000554876495115406,3.920405402083,0.041,0,1
"Kctd11",0.000555049940935138,3.75048040064069,0.041,0,1
"Rpl13a",0.000569642350723805,-0.388950571680362,0.829,0.93,1
"Casp8ap2",0.000603748041406768,1.1749782291686,0.235,0.115,1
"AY036118",0.000605305525761874,0.311738640770575,0.988,0.976,1
"H3f3a",0.000610516078371224,-0.259966386794428,0.988,1,1
"Wipf1",0.00068562754950863,0.535935841126925,0.676,0.503,1
"Tmem258",0.000712694956484606,0.592600740858968,0.582,0.427,1
"Nsf",0.000763922297801485,0.74186727033598,0.506,0.367,1
"Rpl39",0.000794914896339645,0.331146256667187,0.976,0.962,1
"Sntb1",0.000811709044432016,3.62494951855683,0.059,0.007,1
"Fkbp5",0.000835099579501061,0.782189260368026,0.359,0.22,1
"Hspa1b",0.00084440861144343,-0.915213372193326,0.306,0.448,1
"Marcks",0.000878853513931404,-0.45791874861626,0.765,0.808,1
"Zfp451",0.000909710765009428,1.70467671102756,0.135,0.049,1
"Rpl36",0.000955144895448416,0.284739461618529,0.971,0.923,1
"Dtx4",0.000962805674752607,2.07240849552805,0.094,0.024,1
"Uqcr10",0.000964292356178155,0.47484595802726,0.6,0.462,1
"Cox6b1",0.000977714363661906,0.374406056906232,0.859,0.762,1
"Blm",0.00104218628687831,1.82848291264196,0.094,0.024,1
"Pram1",0.00104218628687831,1.82848291264196,0.094,0.024,1
"Uba52",0.00105179089680593,0.932683731861437,0.282,0.157,1
"Ndufb3",0.00105467811056789,0.597234140345006,0.494,0.332,1
"Ttll5",0.00108730084683098,1.82086972853209,0.106,0.031,1
"Mdn1",0.00110921400101361,1.75048040064069,0.1,0.028,1
"Wdr47",0.00117854446769267,2.45092011878178,0.065,0.01,1
"Eno1",0.00118382646647762,-0.706158003104929,0.353,0.49,1
"Mbtps2",0.00120117325809823,1.4666874346401,0.124,0.042,1
"Ier3",0.00121605352921302,-0.525221778904503,0.541,0.696,1
"H2-T23",0.00127455717439014,-0.451153460528963,0.688,0.794,1
"Gramd1a",0.00129685377658529,1.2740423566977,0.129,0.045,1
"Sirpb1c",0.00134595142614942,-0.720525910783383,0.329,0.469,1
"Kat6b",0.00136425928456892,-2.29391371871777,0.018,0.094,1
"Hnrnpk",0.00136938728524573,0.416362896745411,0.653,0.476,1
"Oxr1",0.00137515589207152,1.13157056799619,0.235,0.122,1
"Sema3c",0.00140913402023006,3.55783532269829,0.035,0,1
"Poc1a",0.00140913402023006,3.55783532269829,0.035,0,1
"BC023719",0.00140913402023006,3.55783532269829,0.035,0,1
"Lgmn",0.00141495936261578,-0.311872912140184,0.953,0.965,1
"Rps26",0.00141626024893499,0.292127163795886,0.959,0.927,1
"BC051226",0.00145648061168276,1.3123592882488,0.159,0.066,1
"Guk1",0.00148109068319236,1.19793937761191,0.165,0.07,1
"Gm49662",0.00151860677048045,2.12899202389442,0.071,0.014,1
"Ctsc",0.00158821753741082,-0.319604913965234,0.929,0.965,1
"Gm15472",0.00160359996228634,1.94312547858308,0.071,0.014,1
"Ptges3",0.00166207376748677,0.586504665529562,0.476,0.325,1
"Rps15a",0.00186556501022572,0.235779448258046,0.965,0.972,1
"Dhrs7b",0.00193295295855592,1.28099511733947,0.141,0.056,1
"Mtss1",0.00194903181517912,-1.03909981968894,0.129,0.245,1
"Rpl10",0.00196318956799437,-0.257356093591278,0.853,0.913,1
"Myo1f",0.00199689405958875,-0.578142346820683,0.353,0.497,1
"Slx4ip",0.00200745085494422,0.839747738737775,0.253,0.136,1
"Mtx2",0.00211124684443496,0.902483494085737,0.212,0.105,1
"Rpl34",0.00215143768158411,0.243024367685107,0.988,0.986,1
"Tmem176a",0.00216626480772917,0.909958614647884,0.271,0.15,1
"Hnrnpab",0.00216663648489438,0.631835904142069,0.447,0.311,1
"Samd1",0.00217572135307428,1.50947230113689,0.118,0.042,1
"Atg14",0.00226599242887953,1.66801824044871,0.094,0.028,1
"Spsb1",0.00227582855734117,1.59847730719564,0.088,0.024,1
"Ythdc1",0.00227820707379962,0.483693859945786,0.488,0.35,1
"Hspa1a",0.00228452485415118,-0.795243205340484,0.459,0.559,1
"Anp32e",0.002284617275392,0.779049552837458,0.265,0.147,1
"Rps18",0.00233065113308358,-0.328362877757126,0.888,0.941,1
"Dnajb11",0.00234830635915616,0.496723808394905,0.471,0.318,1
"Faf2",0.002403882021215,1.01351480647448,0.212,0.108,1
"Impact",0.00242022007108452,0.769589223588392,0.341,0.213,1
"Nucb2",0.00252956176478214,0.776015492747825,0.288,0.168,1
"Sod1",0.00256033251378701,0.779049552837458,0.259,0.143,1
"Actb",0.00257768937808953,0.245142057943625,1,1,1
"Alkbh5",0.00267102227534378,0.684391210182915,0.306,0.182,1
"Zfp62",0.00267909987811755,1.07240849552805,0.159,0.07,1
"Zeb2",0.00272661414946971,-0.294507054132622,0.976,0.99,1
"Zfas1",0.00277638109163626,0.384158186394872,0.5,0.339,1
"Gabarap",0.00281349588317591,-0.286575780496403,0.906,0.93,1
"Stard3nl",0.00281940254936313,0.541533510369191,0.371,0.234,1
"Hsp90b1",0.00284876631624196,0.387910321255979,0.818,0.703,1
"Trem1",0.00298218985191452,1.03288013134141,0.212,0.112,1
"Bri3",0.00301594792092282,-0.330050937671324,0.753,0.808,1
"Itgb3",0.00305792625209243,3.33544290136184,0.041,0.003,1
"Trappc8",0.00306997693013977,0.797022986577718,0.3,0.182,1
"Cpeb4",0.00315283873795014,0.691586711587119,0.318,0.192,1
"Rplp2",0.00318789912808604,0.295476494044199,0.971,0.948,1
"Ndufa10",0.00326389491568344,0.780227744034739,0.253,0.14,1
"Lncpint",0.00327803291768533,0.452300908525934,0.624,0.486,1
"Rpl41",0.00330955656339432,0.243348611379858,0.994,0.993,1
"Calr",0.0033455075045266,0.359333521569865,0.859,0.689,1
"Abtb1",0.00337478130851082,2.01351480647448,0.065,0.014,1
"Lsp1",0.00351707233205639,-0.662657565722675,0.388,0.503,1
"Hist1h1b",0.00357959891084611,-2.41944460080162,0.018,0.084,1
"Cd96",0.00360223594307257,3.33544290136184,0.029,0,1
"Samd8",0.00365495220453226,0.912751829539565,0.229,0.126,1
"Cap1",0.00375023614438152,-0.440744002602081,0.482,0.615,1
"Dbr1",0.00385832993171808,1.86595761806062,0.071,0.017,1
"Sgpp1",0.00398425614233807,1.50947230113689,0.112,0.042,1
"Lztfl1",0.00403605738797338,1.28099511733947,0.171,0.084,1
"Sympk",0.00411562494080884,1.3827486161402,0.147,0.066,1
"Skil",0.00417309850218684,0.483000089775702,0.576,0.427,1
"Osbpl1a",0.00420440664036862,1.75048040064069,0.076,0.021,1
"Tacc1",0.00427244754288982,0.396298106748699,0.482,0.329,1
"Tgm2",0.00435709928920166,0.778769445072111,0.665,0.566,1
"Sec22a",0.00437100145015383,1.53897629544698,0.1,0.035,1
"H2-DMb2",0.00438106449183869,1.55783532269829,0.076,0.021,1
"Ly86",0.00444727623162379,-0.340768661725266,0.7,0.811,1
"Rpl35a",0.0044691989662947,0.204785426094088,1,0.99,1
"Tcf25",0.00447473059732033,0.548846539471037,0.541,0.437,1
"Nudt1",0.00453935930801596,1.58055539919838,0.088,0.028,1
"Tial1",0.00467777264069083,0.810601393078259,0.241,0.136,1
"Smarca4",0.00468696524112878,0.710402961265352,0.335,0.217,1
"Lpp",0.00468731697522763,-0.44257447564018,0.641,0.72,1
"Anxa2",0.00474984723798065,-0.294770680454213,0.735,0.797,1
"Lamb3",0.00480115975915352,2.33544290136184,0.047,0.007,1
"Arl6ip1",0.00481382626003056,0.523069904537615,0.629,0.528,1
"Mmp12",0.00486771478670916,-4.41944460080162,0,0.045,1
"Pcif1",0.00488572580236852,0.836210274666572,0.271,0.164,1
"Mlec",0.00493129559519893,0.98494565427771,0.194,0.101,1
"Tceal8",0.0050206845249541,-1.73494642652955,0.024,0.091,1
"Aff3",0.00502203465388565,1.8500160741916,0.047,0.007,1
"Wdr89",0.00506497434813967,1.20299260533819,0.141,0.063,1
"Cxcl10",0.00508463042956209,-0.518893388566076,0.424,0.57,1
"Gdf3",0.00516545744721333,-1.9499593175004,0.018,0.08,1
"Ube2l6",0.00522739887032197,0.514413042407163,0.406,0.273,1
"4930503L19Rik",0.00527684878911528,-0.854381657518174,0.106,0.21,1
"Iws1",0.00544317108511884,0.915539646911184,0.194,0.101,1
"Med25",0.00545557030668969,-1.64183702213807,0.012,0.07,1
"Dapk1",0.00549709778607376,0.944983424803666,0.347,0.241,1
"Ifitm2",0.0055603363371742,-0.271556101089746,0.953,0.972,1
"Nmd3",0.00562692813707117,1.06082052125284,0.165,0.08,1
"Ocstamp",0.00573525869996793,1.16551789991953,0.135,0.059,1
"Acp1",0.00583054846829677,-0.717668435097718,0.141,0.252,1
"Psmd14",0.00591428770048201,0.538976295446976,0.476,0.367,1
"Ndufb6",0.00596977289021007,0.609124551395146,0.335,0.22,1
"Lgals3",0.00597658467067133,-0.307850982496413,0.982,0.99,1
"Gprin3",0.006035486008737,2.55783532269829,0.053,0.01,1
"Ifi27l2a",0.00604878486065679,0.227867681678627,0.941,0.972,1
"Nxpe3",0.00610809858339683,2.33544290136184,0.053,0.01,1
"Cd52",0.00618604826994596,0.228475521352999,1,0.983,1
"Mthfsl",0.00622163601023644,0.912751829539565,0.229,0.133,1
"Gm12905",0.00626110714384035,2.07240849552805,0.053,0.01,1
"Atp6v0c",0.00640696786148103,-0.257234564487318,0.941,0.969,1
"Arpc4",0.00645289167875414,0.407072578342874,0.606,0.49,1
"Mertk",0.00675656793630882,-0.724200045065558,0.324,0.441,1
"Zmat5",0.00687825490060206,0.778494776810284,0.265,0.161,1
"Ythdf2",0.00698810807156423,0.690359408203117,0.253,0.15,1
"Elmsan1",0.00703359159389905,0.593754896953234,0.276,0.164,1
"Gzmc",0.00703928013984185,-2.36499681677925,0.012,0.066,1
"Nbr1",0.00706028219341066,0.865957618060623,0.2,0.108,1
"Ldlrap1",0.00707440730937926,0.871786696862821,0.276,0.171,1
"Srd5a3",0.00726264398533426,0.915539646911184,0.176,0.091,1
"Cxcl9",0.00726347172867292,0.934539686286636,0.306,0.196,1
"Cep85",0.00732022633173333,1.30302142366947,0.112,0.045,1
"Rpl23",0.00732941793313108,0.208877224096797,0.994,1,1
"Tent5c",0.00738819329737866,0.794201778070006,0.259,0.157,1
"Hnrnpl",0.00740321762344536,0.60045495663608,0.359,0.245,1
"Zfp182",0.00740848723602932,-1.45115346052896,0.047,0.122,1
"Fos",0.00745317650245129,0.360533882324674,0.894,0.874,1
"Mga",0.00747697160609146,1.00045865364903,0.206,0.115,1
"Tpd52l2",0.0074815720838588,0.721334054981171,0.253,0.15,1
"Ccdc93",0.00749285697057463,1.18657951544736,0.112,0.045,1
"Ola1",0.00750289773014255,0.601102776602461,0.276,0.168,1
"Tbc1d14",0.00754860549511604,0.585421154370191,0.318,0.203,1
"Tha1",0.00767913736665644,2.55783532269829,0.035,0.003,1
"Cep19",0.00767913736665644,2.55783532269829,0.035,0.003,1
"Cpt1a",0.0076809904422227,0.786104310371409,0.218,0.122,1
"Nsd2",0.00772766046664206,-0.64054021751962,0.229,0.343,1
"3110040N11Rik",0.00776347825143714,1.48744599480689,0.1,0.038,1
"Tmem171",0.00777984118842237,-0.834482100080469,0.135,0.238,1
"Rbpj",0.00782458593866945,-0.378386194006427,0.541,0.657,1
"Mocs2",0.00791780186826908,-1.01033193547989,0.094,0.185,1
"Tcerg1",0.00794567413403302,0.850016074191602,0.224,0.129,1
"Ccdc162",0.00798881745046315,2.19105299202667,0.071,0.021,1
"Nsa2",0.00799343521337324,0.381246590974969,0.653,0.535,1
"Jaml",0.00801324273143581,-0.953126596579088,0.153,0.252,1
"Osbpl8",0.00811182718669475,-0.479277850318808,0.665,0.727,1
"Rrnad1",0.00815778629536928,1.75048040064069,0.065,0.017,1
"Gm10138",0.00831690804771119,1.64356519672418,0.065,0.017,1
"Gclc",0.00832281307244446,1.65094472708977,0.094,0.035,1
"Prrc2a",0.00836672354351837,0.721911248443917,0.259,0.157,1
"Kctd20",0.00856998088725978,-1.04093297754789,0.065,0.147,1
"Thbs1",0.00864612941408948,-0.304150675853145,0.576,0.703,1
"Vcan",0.00865616761213357,-0.996071242354717,0.129,0.227,1
"Dnajc5",0.00873072260077103,0.578299425258007,0.347,0.231,1
"Pnpla8",0.00876046465765433,-1.12398871727545,0.082,0.168,1
"Kctd5",0.00879453827419656,1.42855230575333,0.088,0.031,1
"F830016B08Rik",0.00880248601247796,1.2865333008809,0.1,0.038,1
"Pip5k1c",0.00883930842711475,0.65884992517512,0.288,0.185,1
"Atp2b1",0.00888979001261502,-0.228972221955227,0.882,0.909,1
"Apex1",0.00890845537339858,1.48744599480689,0.082,0.028,1
"Dnajb4",0.00895977140336376,1.28099511733947,0.071,0.021,1
"Ctsw",0.00896396371800721,-2.57144769424667,0.006,0.052,1
"Myo3b",0.00902100030710339,-2.41944460080162,0.006,0.052,1
"Ahi1",0.00902100030710339,-2.41944460080162,0.006,0.052,1
"Ago4",0.00904346598296349,1.42855230575333,0.082,0.028,1
"Helz2",0.0090606154247952,-0.64912705806855,0.224,0.339,1
"Top2b",0.00926068945839586,0.83294256083266,0.188,0.101,1
"Gm37768",0.00931120327163225,3.33544290136184,0.024,0,1
"4930417O13Rik",0.00931120327163225,3.33544290136184,0.024,0,1
"Gm26944",0.0093115456422355,3.07240849552805,0.024,0,1
"Zscan12",0.0093115456422355,3.07240849552805,0.024,0,1
"Shld3",0.0093115456422355,3.07240849552805,0.024,0,1
"Ncald",0.0093115456422355,3.07240849552805,0.024,0,1
"Apol7e",0.0093115456422355,3.07240849552805,0.024,0,1
"Cd40lg",0.0093115456422355,3.07240849552805,0.024,0,1
"Gm8909",0.0093115456422355,3.07240849552805,0.024,0,1
"Mylip",0.00943584857473214,0.910945072833934,0.235,0.143,1
"Gm9733",0.00951813289054056,-1.33043959474288,0.071,0.15,1
"Wdr91",0.00962026261109272,-1.57144769424667,0.024,0.084,1
"Polr3k",0.00979677021004939,0.853573893604791,0.165,0.084,1
"Wbp11",0.00983969505777284,0.521661710144807,0.329,0.213,1
"Chil3",0.0099458741105453,-1.74350844003298,0.1,0.185,1
"Purg",0.0101046276237477,-1.30841328841288,0.024,0.084,1
"Snx5",0.0101270817738934,-0.265970120139906,0.653,0.752,1
"Snrpg",0.0101769256463936,0.316906949924416,0.676,0.556,1
"Stard8",0.0101922648024353,-1.27926694275336,0.059,0.136,1
"Dars",0.0102469401122628,1.02178242245808,0.171,0.091,1
"4930453N24Rik",0.0102772957355408,-0.949959317500404,0.082,0.168,1
"Pole3",0.010333819198506,1.18657951544736,0.124,0.056,1
"Rbms1",0.0104151155551938,-0.29636446281898,0.841,0.829,1
"E2f1",0.0105383517957026,-1.4974471128029,0.012,0.063,1
"Peli1",0.0105752432770806,-0.355828501505653,0.524,0.643,1
"Rab3gap1",0.0105932757287606,0.750480400640687,0.218,0.126,1
"Rnasel",0.010701188481441,-1.41944460080162,0.053,0.126,1
"Cdc73",0.0108303945771862,0.607522446798645,0.241,0.143,1
"2310009A05Rik",0.0109333541532192,0.750480400640688,0.253,0.157,1
"Mrpl55",0.0109524003184334,0.956931278108114,0.153,0.077,1
"Pa2g4",0.0110581778367593,0.83294256083266,0.194,0.108,1
"Gtdc1",0.0111355304147693,-0.717668435097719,0.259,0.364,1
"Ccl4",0.0112638585309498,-0.473769966916343,0.459,0.563,1
"Sdhaf3",0.0113035940199698,2.16551789991953,0.041,0.007,1
"Gm11713",0.0113035940199698,2.16551789991953,0.041,0.007,1
"Larp4b",0.0113899605084288,0.535091367042002,0.465,0.346,1
"Chst11",0.0114225788260554,-0.552082369379743,0.088,0.178,1
"CAAA01118383.1",0.0115433514405217,0.809374089694256,0.235,0.143,1
"Tmem38b",0.0115726001778465,0.876011282724547,0.129,0.059,1
"mt-Atp6",0.0115728308206488,-0.307481060056684,1,0.99,1
"Ccl12",0.0116103778173479,-0.718883069426122,0.435,0.552,1
"Fam104a",0.0116283391704059,0.541027035011738,0.412,0.301,1
"Cables1",0.011648736797144,1.16551789991953,0.041,0.007,1
"Btg1",0.0118008627804192,0.264096773364045,0.929,0.878,1
"Spg7",0.011834451282194,-1.41944460080162,0.029,0.091,1
"Slc25a51",0.0118458733388582,1.10411735525539,0.118,0.052,1
"Swt1",0.0119028980688123,0.505367902804156,0.271,0.168,1
"Fmnl1",0.012045750904178,0.575393694082596,0.3,0.196,1
"Dbnl",0.012188821464111,0.39900803013931,0.429,0.304,1
"Slc17a5",0.0122707974599557,-1.24951959935931,0.041,0.108,1
"Clec4n",0.0122804013772132,-0.596684985745698,0.394,0.486,1
"Rab10",0.0123073599625608,-0.47191202069576,0.382,0.49,1
"Tmem134",0.0123098393356593,0.447917630620256,0.488,0.367,1
"Itgav",0.0124854160567407,0.358162977861927,0.488,0.36,1
"Ube2n",0.0124889150761249,-0.52004854174003,0.382,0.493,1
"Ndufa3",0.0127253549542943,0.432118920773518,0.412,0.297,1
"Tmem65",0.0128234828527328,-0.680858910967257,0.153,0.252,1
"Wdr53",0.0129995039441881,-1.51255400519311,0.024,0.08,1
"Atf3",0.0131333390550422,0.540480757128762,0.753,0.699,1
"Srsf10",0.0131606217840599,0.672477888639414,0.265,0.168,1
"Cdkal1",0.0132122887867676,0.557835322698292,0.247,0.15,1
"Ctu2",0.0134094007926302,-1.57144769424667,0.006,0.049,1
"Gm37982",0.0134539718814337,-1.89337578913404,0.018,0.07,1
"Psmd3",0.0135292366680126,0.902483494085738,0.229,0.143,1
"Jagn1",0.0135643994213543,-1.20887761486197,0.047,0.115,1
"Ifi214",0.0135920858883094,-1.22679952285923,0.082,0.161,1
"Ltb",0.0136159938162932,1.00201916763665,0.112,0.049,1
"Cbr1",0.0136652570078691,-1.70895121799661,0.018,0.07,1
"Insig1",0.0136754211728482,1.05860269600302,0.135,0.066,1
"Timm8a1",0.0137918958636428,1.29796819594318,0.1,0.042,1
"Sec61a2",0.013822191707843,-1.91248461208174,0.012,0.059,1
