"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H2-D1",3.4068673535955e-14,0.588415884236825,1,0.995,6.31054039906494e-10
"Gm11361",5.65418717762327e-09,3.74650936683708,0.195,0.011,0.000104732509091116
"H2-T22",1.20952917667507e-08,-1.02535443531372,0.296,0.566,0.000224041089395524
"Bcl2a1d",1.9838940453281e-08,-1.09580922747536,0.487,0.676,0.000367476694016124
"Eno1",1.16009789254757e-07,-1.71093369870677,0.133,0.346,0.00214884932636586
"H2-Q6",1.68573156842322e-06,-0.753894032856526,0.633,0.742,0.0312248058419034
"H2-Q7",2.13729368567047e-06,-0.615453389852538,0.889,0.934,0.0395890909396742
"Rsrp1",7.46611102007124e-06,-0.646041709685961,0.544,0.725,0.13829477442478
"Gm10260",9.80380434316698e-06,4.27257817850466,0.102,0,0.181595867848482
"Gtf2a1",1.02475485523752e-05,0.839618771228559,0.571,0.357,0.189815341835646
"Ubb",1.3722215020668e-05,-0.438055482878991,0.956,0.973,0.254176588827834
"Tmem131",1.6141863114341e-05,-0.564626671299499,0.752,0.896,0.298995730466938
"Cbfa2t3",2.00989802398166e-05,0.648823194786449,0.695,0.527,0.372293410982123
"Clca3a1",2.49035485776947e-05,4.27257817850466,0.093,0,0.46128843030464
"Atp5e",2.5577562484634e-05,0.466147764675359,0.854,0.725,0.473773189902876
"Sdhb",2.77088774713163e-05,1.42458127194971,0.274,0.11,0.513251537401192
"Rpl41",3.55136144527018e-05,0.318031996637746,0.996,0.984,0.657818680507396
"Dscam",5.1897795769174e-05,1.9529602443045,0.199,0.06,0.96130287103241
"Ucp2",5.74581594177997e-05,0.872894926102857,0.752,0.643,1
"Btg1",5.89533602317798e-05,0.383505328946799,0.973,0.973,1
"Plin2",7.88605527817855e-05,1.47002424271088,0.341,0.181,1
"Cenpa",8.61886715593034e-05,-0.927720471981166,0.102,0.253,1
"Atp5l",8.68346299002758e-05,0.382761096255088,0.867,0.764,1
"Eif2ak2",9.23288823546633e-05,-1.16799441288132,0.133,0.291,1
"Mob3a",0.000117669775267153,0.854725663618767,0.438,0.258,1
"Antxr2",0.000133531010371307,-0.748987171330269,0.518,0.659,1
"Sdhaf1",0.000163394436434553,0.871215616122897,0.469,0.302,1
