"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rasgef1a",0.00778958573008736,2.0261037539359,0.022,0.005,1
"Sept6",0.00782647667842482,0.483942961230525,0.252,0.19,1
"Btla",0.00783958816499855,0.494722293419587,0.107,0.067,1
"Mrpl30",0.00792853421243083,-0.42377707191846,0.225,0.292,1
"Gng2",0.007954976370871,-0.271082983626601,0.483,0.55,1
"Capza2",0.00799829568068746,-0.268233298558158,0.57,0.627,1
"mt-Nd1",0.00810603588882374,-0.192661271896059,0.689,0.732,1
"Ext1",0.00813475017723332,0.427537674672051,0.36,0.299,1
"Blvrb",0.00815512183479493,-0.486507902560573,0.022,0.024,1
"Ddx52",0.00816635677615366,0.262665948408502,0.14,0.102,1
"Lars2",0.00817430308132762,0.285329420885395,0.38,0.306,1
"Cdk13",0.00821645491761967,0.358436602890106,0.378,0.335,1
"Ndrg1",0.00824857500487594,-0.555186749457333,0.217,0.27,1
"Rnf213",0.00845899869700016,-0.305184644387015,0.442,0.505,1
"Fam210a",0.00849389109274551,0.825854215636789,0.066,0.034,1
"Sv2c",0.00849411669874982,-0.303497068467095,0.358,0.434,1
"Sept1",0.0084983397095339,0.227472721466071,0.501,0.478,1
"Lamtor1",0.00853018163134006,-0.415067685919864,0.163,0.224,1
"Ntng2",0.00857322593095471,0.687496917901906,0.148,0.102,1
"Nckap5",0.00861044417729542,-0.617752435838826,0.112,0.166,1
"Xist",0.00863844628502525,-0.106493688300422,0.628,0.702,1
"Uba52",0.00865591517882448,0.408558841277022,0.238,0.207,1
"Polr2i",0.00867410766149974,-0.279882797082442,0.087,0.089,1
"Ano6",0.00869830057986503,0.492301109626088,0.23,0.171,1
"Arhgap18",0.00888396766422797,0.354353558025513,0.289,0.221,1
"Fam49a",0.00898930241421202,1.00468477030099,0.083,0.045,1
"Gm11131",0.00901329803210845,-0.90725905303381,0.034,0.066,1
"Zbtb24",0.00909061902229534,0.704175659048537,0.097,0.056,1
"Tnfrsf9",0.00919530494065974,-0.145989380362018,0.862,0.897,1
"Slc25a33",0.00921756713587359,1.18960248621878,0.051,0.022,1
"Hexb",0.00923199439432213,0.422263243009054,0.23,0.168,1
"Ccr8",0.00928800738187006,-0.651435562095114,0.109,0.154,1
"Lsm2",0.00935773356377069,-0.576332508458845,0.098,0.129,1
"Wdpcp",0.00939472823097733,0.434086495680793,0.065,0.038,1
"Tomm7",0.00946103229837879,0.306116494945204,0.472,0.414,1
"Selenow",0.00948677586241569,-0.232630514464269,0.657,0.705,1
"Ccdc71l",0.0095276311511027,-0.658394420336172,0.066,0.092,1
"Grk6",0.00965148692749889,0.678489015384887,0.134,0.086,1
"Sesn2",0.00972237961855175,1.28913815976969,0.029,0.009,1
"Xaf1",0.00973642501244638,-0.33673228453167,0.257,0.328,1
"Rps27rt",0.00977609422091778,0.549453064249895,0.199,0.147,1
"Nampt",0.00978234528743678,-0.382535974144794,0.271,0.303,1
"Mvd",0.00979233542500501,-1.93968053072619,0.005,0.022,1
"Dtnb",0.00993548058389228,0.43234617575154,0.331,0.281,1
"Cpm",0.009945377516975,0.311635924066411,0.408,0.334,1
"Dap3",0.00994906501327848,0.593014660377995,0.169,0.121,1
"Stat5a",0.00999391353150747,0.521522352763302,0.209,0.16,1
"Arf5",0.0100277664539771,-0.148892237053835,0.702,0.713,1
"D3Ertd751e",0.010044959468495,1.57489264210357,0.031,0.009,1
"Amn1",0.0100606743893601,0.209410967298958,0.114,0.121,1
"Phf21a",0.0101042805606075,0.302200807959139,0.532,0.461,1
"Tmem223",0.0101463425596465,-0.64877933145945,0.076,0.121,1
"Prdm2",0.0102547483821114,0.40366654779608,0.303,0.238,1
"Jmy",0.0102655080359192,0.511758297157579,0.25,0.193,1
"Usp7",0.0103051591948153,0.491181935714338,0.245,0.187,1
"Pkn1",0.010305780136222,0.299053628634776,0.311,0.243,1
"Esd",0.0103402755250983,-0.388933745342944,0.271,0.337,1
"Tmlhe",0.0103957310881423,0.78434600773252,0.093,0.061,1
"Ppp6r1",0.0104146936854921,-0.507429020932827,0.142,0.182,1
"Galc",0.0104151276396307,-0.591989339773744,0.086,0.133,1
"Myo3b",0.0104768545518974,0.549891624352248,0.215,0.157,1
"Ltb",0.0105096039462694,0.143557248812922,0.838,0.781,1
"Mthfs",0.0106090750700475,0.352587590640935,0.252,0.19,1
"Slc52a3",0.0108401801400874,-0.867730688847173,0.037,0.061,1
"F730043M19Rik",0.0109055957124707,-0.275360238391748,0.308,0.381,1
