"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gpnmb",0.0371614325314748,-1.72086990797737,0.012,0.023,1
"Mettl26",0.0371741257235814,0.538048389384187,0.064,0.047,1
"Kat14",0.0372098407628116,0.397686702374533,0.057,0.04,1
"Adamts6",0.0372419559816632,-0.343327837879013,0.101,0.132,1
"Apbb1ip",0.0372546311398981,0.186803952236349,0.517,0.496,1
"Sap30l",0.0373065623281541,-0.114786224229428,0.135,0.155,1
"Ryr1",0.0373485657698823,-0.472005275279736,0.053,0.077,1
"Tbrg4",0.0374009257444455,0.689867453867843,0.056,0.035,1
"mt-Nd2",0.0374359919651343,-0.111578077894478,0.832,0.862,1
"Rcn3",0.0374402801043315,1.00402285388826,0.028,0.014,1
"Cdk17",0.0375096037964314,0.19472251565685,0.301,0.285,1
"Gtpbp4",0.0375119794355691,0.284002766777648,0.232,0.2,1
"Crkl",0.0375284732986295,0.39806442067513,0.149,0.115,1
"Ubn2",0.0375598744603637,-0.21493048348142,0.389,0.437,1
"Arfgef1",0.0376210173261958,0.183494075705347,0.338,0.291,1
"Paqr3",0.0376303307336265,0.730341203854954,0.035,0.023,1
"Slc25a32",0.0376719417203166,0.673425164241828,0.058,0.038,1
"Mtf1",0.0377049324259765,0.438160452361644,0.122,0.092,1
"Plekhg1",0.037716986092875,0.245647899098146,0.126,0.123,1
"Ilrun",0.0378124409182012,-0.176549391753564,0.458,0.508,1
"Ptgir",0.0378555667775341,-0.631451351910347,0.024,0.038,1
"Epb41",0.0378703273102979,0.258081369845594,0.455,0.408,1
"Pdrg1",0.0379860209714182,-0.298686494241612,0.104,0.133,1
"Pde2a",0.0380223326495577,-0.168137151937364,0.037,0.036,1
"Gprc5a",0.0382507423475449,-0.66058298362394,0.031,0.047,1
"Gm50240",0.0383261187965385,-0.694397696616184,0.017,0.03,1
"Ptpn22",0.0384400272677931,0.320339861513567,0.237,0.195,1
"Kcnk13",0.038500708808996,0.701460083867825,0.039,0.022,1
"Mocs2",0.0387549128340399,-0.215543523369428,0.114,0.14,1
"Idua",0.0389019947092725,0.975453701691485,0.03,0.015,1
"Ppp1r10",0.0389379611410855,-0.25720705509879,0.222,0.266,1
"Hist4h4",0.0389847532573568,-0.889267439673094,0.021,0.038,1
"Cyp7b1",0.0389885734078169,0.344178924505119,0.082,0.057,1
"Ptpn12",0.0390980926633534,0.248302397352235,0.437,0.391,1
"Cxcr6",0.0391991037906869,-1.08343998736208,0.017,0.029,1
"Prpf8",0.0392156961636922,0.319300153113377,0.204,0.165,1
"Sgk3",0.0392339664058072,-0.157304619404997,0.519,0.556,1
"Coq10b",0.0392388164391353,-0.149037828184993,0.439,0.45,1
"Runx1",0.0392961976252719,-0.110811594511963,0.83,0.848,1
"Ncaph2",0.039319350758096,0.43388379648371,0.123,0.092,1
"Eif3m",0.039376429955691,-0.170677174414171,0.466,0.5,1
"Ift57",0.0393783455897336,0.446429372564187,0.116,0.089,1
"Tulp4",0.0394487742363471,0.316140663177745,0.163,0.142,1
"Ctdsp1",0.0394508714975952,0.370193786737102,0.12,0.097,1
"Slc25a13",0.039481078197072,0.276623236412051,0.096,0.075,1
"Cage1",0.0395625182322951,-1.10546629369208,0.009,0.021,1
"Gpr155",0.039768985630465,-0.723037744660085,0.015,0.027,1
"Armc10",0.0399240068224165,0.491254177905246,0.048,0.033,1
"Mapre1",0.0399376728787179,0.200644756380607,0.422,0.374,1
"Plekhb2",0.0399829928299165,0.269119726178943,0.183,0.161,1
"Ddx24",0.0399874491842003,0.213102789105366,0.441,0.395,1
"Acadm",0.0400262600532512,0.336151366743424,0.202,0.165,1
"Gle1",0.0400496250276909,-0.568866814532324,0.049,0.073,1
"2210016F16Rik",0.0401609825093743,0.276962255339915,0.156,0.125,1
"Crlf2",0.0401767762528992,-0.1874377078963,0.409,0.442,1
"Gm26740",0.0402650505718453,-0.211183026854922,0.435,0.48,1
"Cyth3",0.0404490866922278,0.416369832795935,0.149,0.116,1
"Cep97",0.040474126792777,0.460880528861727,0.017,0.01,1
"Smad3",0.0407193635813423,0.116497583146669,0.17,0.144,1
"Uba6",0.040807303673868,0.33212317963651,0.241,0.205,1
"Nfix",0.0410913716444664,0.34133651511703,0.171,0.135,1
"Ccdc102a",0.0411473869788546,0.440593514716741,0.12,0.089,1
"Atxn3",0.0411536082957966,0.323100335240221,0.124,0.105,1
"Gm15726",0.0411983329967464,1.05791586188346,0.025,0.012,1
"Supt4a",0.0412497664647861,-0.145443791512703,0.503,0.554,1
"Rab7b",0.0412697241774663,0.286276006479545,0.251,0.209,1
"Dhx30",0.0413713524594764,0.178616651547881,0.091,0.088,1
"Ruvbl2",0.0413812459855447,0.369072217335424,0.086,0.07,1
"Pygo2",0.0413825423154099,0.621816747076785,0.049,0.033,1
"Srgn",0.0413859622994264,-0.113260630361084,0.989,0.99,1
"Tom1l2",0.0414199131326067,-0.518240741462357,0.067,0.095,1
"Hmgcr",0.0414298077370095,0.115901502056964,0.242,0.21,1
"Nipbl",0.0414388036497818,0.14007123592333,0.64,0.592,1
"Spopl",0.0414497994843932,0.290955527419415,0.139,0.109,1
"Ddx21",0.0415106953821418,0.296591062088848,0.234,0.194,1
"Anp32a",0.041537981320666,0.223766601818514,0.393,0.354,1
"Avl9",0.0415930536137718,0.20723717354084,0.213,0.178,1
"Pdcd1",0.0416214450272562,-1.06268142719529,0.017,0.03,1
"Hjurp",0.0416490783071482,-0.42447690519715,0.057,0.08,1
"Pla2g4a",0.0416802765668083,0.277339036496637,0.266,0.223,1
"Add3",0.0418560780720442,0.207180657474646,0.316,0.27,1
"Ndufaf7",0.0418885637835574,-0.10499613072853,0.15,0.146,1
"Rrp1",0.0419799558809707,0.245525658265213,0.309,0.269,1
"Cdv3",0.0420631172629815,0.23848810752528,0.322,0.287,1
"Ddit3",0.0421357469546474,-0.443210179993307,0.11,0.141,1
"Reep5",0.0421366435361497,-0.108626384376786,0.62,0.668,1
"Lair1",0.0421787653558058,0.387865731563506,0.185,0.156,1
"Asl",0.0423616825516867,-0.212723004307049,0.101,0.124,1
"Tmx3",0.0424156322660002,0.188536285549927,0.281,0.24,1
"Mdm4",0.0425287127323519,0.291275521884715,0.256,0.214,1
"Calhm6",0.0425716075027984,-0.27208436781914,0.188,0.229,1
"Grcc10",0.0425815577143394,0.135472960160635,0.442,0.394,1
"Prpf6",0.0426587576363429,0.298297502760583,0.159,0.135,1
"Usp47",0.04268799816041,0.235175373484444,0.311,0.266,1
"Asb3",0.0427194288922084,-0.483527145174955,0.077,0.105,1
"Aagab",0.042808385882133,0.33364534056562,0.113,0.087,1
"Tram1",0.0428110880847489,0.211612401533885,0.401,0.357,1
"Mecp2",0.0428126545276432,0.255039283789127,0.202,0.166,1
"Kmt2a",0.0428293830611996,0.266322315722005,0.235,0.194,1
"Prkar1a",0.0429896308680697,0.19087008729254,0.482,0.436,1
"Tars",0.043035154830906,0.493745162767354,0.092,0.067,1
"Lrp1b",0.0430913320538041,1.82345060824643,0.01,0.002,1
"Gm16152",0.043091332054324,1.82345060824643,0.01,0.002,1
"Eif2b3",0.043181694217028,0.653525606804124,0.05,0.033,1
"Itpkb",0.0431840178859064,0.207764070624835,0.517,0.473,1
"Tcf12",0.0432087031006541,0.259583942980788,0.362,0.325,1
"Snrpc",0.0432408038631917,-0.216941580554522,0.279,0.325,1
"Tlr2",0.0432479988870904,0.277280590522339,0.295,0.254,1
"Rbm25",0.0432579575878694,0.163035879095814,0.543,0.499,1
"Ddx18",0.0432599668180976,0.460880528861727,0.109,0.082,1
"Appl1",0.0433144115241867,0.256046478909584,0.195,0.158,1
"Gm26827",0.0433376237477897,-0.580065021137189,0.046,0.066,1
"Msrb1",0.0434082655351592,-0.165274017010732,0.669,0.712,1
"Parp8",0.0434207789410844,-0.172550021342577,0.531,0.58,1
"Mia2",0.0434286908531027,0.196334656110334,0.469,0.422,1
"Nup88",0.0434661793944158,0.256866636840134,0.125,0.112,1
"Apobr",0.0434994625594422,0.31141962997913,0.216,0.18,1
"Rdx",0.0435786640852524,0.229180365299051,0.234,0.209,1
"Kmt5b",0.0436568363853593,0.297989119273941,0.227,0.192,1
"Rnf146",0.0436842703331225,0.326774639943234,0.177,0.141,1
"Serpini1",0.0437365031070216,-1.24693871964496,0.008,0.018,1
"Smagp",0.0438324438009305,0.598663671769605,0.07,0.047,1
"2310058D17Rik",0.043950710872114,-0.679049732282747,0.037,0.054,1
"Cipc",0.0439549461317912,0.674587222331954,0.036,0.024,1
"Adam10",0.0440519655930299,0.224992265041057,0.352,0.318,1
"Lin9",0.0440761180584943,-0.76151189247472,0.028,0.047,1
"Gtf2f1",0.0441074717227415,0.229471234167846,0.243,0.217,1
"Tceanc2",0.0441424523240986,0.396029384511759,0.14,0.109,1
"Trps1",0.0441697725194306,0.144011925350957,0.876,0.853,1
"Sh3bgrl",0.0442397138641726,0.15614463393951,0.756,0.723,1
"Gadd45b",0.0442569352215091,-0.217630376667852,0.307,0.354,1
"Lmo4",0.0443181146920008,0.302891140350946,0.303,0.264,1
"Smc3",0.0443878388894182,0.154095920234907,0.197,0.169,1
"Sars2",0.0444150104946468,1.02275941646984,0.026,0.013,1
"BC024978",0.0444150104961074,1.02275941646984,0.026,0.013,1
"Kri1",0.0444368384673971,0.429629594877287,0.11,0.085,1
"Ccl25",0.0444867190815833,0.315450089340163,0.065,0.05,1
"2310009A05Rik",0.0446247330917705,0.333795067621007,0.175,0.143,1
"4632427E13Rik",0.0446332457749274,0.118578643790083,0.123,0.106,1
"Ctla2a",0.0448095108072085,0.129711761607948,0.085,0.065,1
"D830025C05Rik",0.0448124368813223,-0.599760822478109,0.028,0.038,1
"Tgif1",0.0448623112325871,0.260913870586514,0.255,0.228,1
"P4hb",0.0448792429570486,-0.183004413890864,0.422,0.471,1
"Gtf3c6",0.0449874161705725,0.34898764879083,0.171,0.135,1
"Fos",0.0451687986446694,0.175323300640836,0.897,0.881,1
"Ndufaf3",0.0451750414929787,0.385641801308934,0.135,0.107,1
"Mospd1",0.0452999093757875,0.43878675801111,0.045,0.031,1
"Sdf2l1",0.045339962621493,-0.27131231499756,0.323,0.359,1
"Plekha1",0.0453595823238375,-0.245763886484853,0.246,0.29,1
"Zfp36",0.0454037439692283,0.104880535118741,0.874,0.845,1
"Hist2h4",0.0454298568395224,-0.856669125515061,0.018,0.032,1
"AW554918",0.0455516089018658,0.384708848376323,0.115,0.098,1
"2310022B05Rik",0.0455583065016224,-0.472005275279736,0.046,0.066,1
"Stim2",0.0455666239537518,-0.164447624824557,0.268,0.311,1
"Mtmr2",0.0457529127761215,0.435789547898897,0.107,0.082,1
"Nfkb2",0.0457568195446418,0.252034639363227,0.236,0.21,1
"Eif3a",0.0457748302581686,0.131461140426244,0.529,0.522,1
"Arfgef2",0.0457753643595476,0.41385519403584,0.129,0.098,1
"Stk32c",0.0457762251431211,-1.13074570214044,0.01,0.021,1
"Arg2",0.0457787369149615,0.139354915506028,0.134,0.141,1
"Larp4",0.045847326099237,0.321583723288741,0.201,0.168,1
"Gnptg",0.0459468461985729,0.574537310657294,0.065,0.044,1
"Cnot8",0.0459933568879749,0.263688661650422,0.19,0.155,1
"F11r",0.0460932866329683,0.370795399629409,0.128,0.097,1
"Gzmf",0.0461642339200207,-1.76987536540935,0.01,0.021,1
"Epg5",0.0463097845679174,0.510292722986805,0.08,0.058,1
"Hexb",0.0463830676241232,0.218588550087575,0.42,0.385,1
"Zrsr1",0.0464694282762265,-1.49847748664093,0.004,0.013,1
"Rbm18",0.0465441183174575,-0.416863721087275,0.067,0.092,1
"Synrg",0.0466471469324656,0.342110738599437,0.153,0.129,1
"Eya3",0.0467875782944717,0.200873815725501,0.203,0.171,1
"Snhg8",0.0467926062129677,0.264098751204317,0.264,0.221,1
"Polr3b",0.0467982519871052,-0.488135542419468,0.07,0.095,1
"Sec22c",0.0468025686743863,-1.19447129975083,0.008,0.019,1
"Rsrc1",0.0468503362359024,0.146162989666236,0.38,0.335,1
"Tbc1d2b",0.0468729893210539,0.381613049623877,0.144,0.111,1
"Tbc1d5",0.0468998614772772,0.147165322607812,0.533,0.484,1
"Nr4a2",0.0469348528483657,-0.173176918925057,0.522,0.527,1
"Epc1",0.0470246011947455,-0.298265300153257,0.297,0.34,1
"Hist1h4c",0.0470594994403737,-0.761511892474721,0.01,0.02,1
"Dhcr24",0.0470891768118671,0.685947084496501,0.051,0.032,1
"Atg9a",0.0471691329322267,-0.215543523369428,0.06,0.073,1
"Prrg2",0.0471933359261422,-0.396227428392977,0.031,0.043,1
"Igf2bp2",0.0472061725874369,-1.04161981166746,0.011,0.024,1
"Strada",0.0473965259419057,0.137961231571315,0.073,0.074,1
"Trbc2",0.0473998859359234,-0.274983350824907,0.069,0.065,1
"Dohh",0.0475419814324342,0.322146036572189,0.115,0.097,1
"Tmem189",0.0475780784117468,-0.196077417412829,0.336,0.383,1
"Zfp608",0.0476030563229716,0.187921189181559,0.431,0.41,1
"Slc38a2",0.0476646661417723,-0.102738152791966,0.475,0.469,1
"Polr1a",0.0477034989343751,0.639026037109009,0.055,0.035,1
"Atp11a",0.0477757188523514,0.19980763936122,0.141,0.115,1
"Mis18bp1",0.0479763812646759,1.51859602671801,0.013,0.004,1
"Fosl1",0.0480715173042557,-0.514871924891596,0.027,0.042,1
"Nabp1",0.0481420527113098,0.200327112531689,0.29,0.279,1
"Wdfy3",0.0481810715697589,0.149678840567423,0.291,0.286,1
"Hvcn1",0.0482108526866087,1.10522157666182,0.024,0.011,1
"Sfi1",0.0482348065115646,-0.373850832127182,0.072,0.085,1
"Txnl1",0.0483092687865053,-0.114848692081392,0.321,0.327,1
"Rasa3",0.0485306905487712,0.21056410596284,0.383,0.337,1
"Uqcc3",0.0485692784595677,0.26253358149193,0.197,0.161,1
"Katnbl1",0.0486485246187187,0.195419385633393,0.181,0.151,1
"Nkiras1",0.0486778141520969,0.769002824224059,0.043,0.025,1
"Gm17178",0.0488288172838849,-1.66840248808324,0.003,0.01,1
"Cdc42bpb",0.0488497853491949,0.353965324945216,0.154,0.12,1
"Mad2l1bp",0.0489437144925881,-0.353231759371185,0.061,0.074,1
"Stap1",0.0489508538931115,0.234437487061195,0.474,0.436,1
"Pan2",0.0490786157644879,-0.670746428551538,0.034,0.053,1
"Pdcd4",0.0490912796282948,0.375991631275215,0.161,0.135,1
"Insl6",0.0490931433599305,-1.13074570214044,0.01,0.021,1
"Rabgap1",0.0491234808946424,0.359342502399665,0.171,0.139,1
"Kpna4",0.0492328254376344,-0.128551117863967,0.766,0.757,1
"Srsf6",0.0492589140065429,0.22406103689,0.291,0.263,1
"Gm49774",0.0493354022000822,0.17959441847171,0.058,0.055,1
"Srsf1",0.0493657859907481,0.281927368790177,0.195,0.158,1
"Fam207a",0.0493884355531233,0.249459225346283,0.111,0.089,1
"H6pd",0.0494307496885887,0.635823605070664,0.044,0.03,1
"Slc36a3",0.0494342024706507,-1.23544308080713,0.007,0.018,1
"Dmac2",0.0494485064562205,0.341581600489382,0.05,0.037,1
"Ahi1",0.0495657873156629,0.508577270893024,0.092,0.069,1
"Acrbp",0.0496224146957955,1.08648501408023,0.023,0.01,1
"Rasgrp4",0.0496309788373569,-0.122199295041439,0.302,0.342,1
"Dock10",0.0497866476635821,0.123612747457034,0.798,0.774,1
"Tes",0.0497994760771014,-0.136463385890543,0.34,0.385,1
"Myc",0.0498517203558956,0.401217607563388,0.059,0.041,1
"Hsh2d",0.0498853879344807,-0.487751080047868,0.066,0.089,1
"Crtam",0.0499434298564042,1.72391493469552,0.01,0.003,1
