"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Serpina3g",0.00328524626080764,-1.07681559705083,0.013,0.055,1
"mt-Cytb",0.00339757156509948,-0.359379544347084,1,1,1
"Atad3a",0.003403393911087,-2.45121111183233,0.013,0.102,1
"Dpm2",0.00346805551238669,1.24066659280534,0.227,0.086,1
"Luzp1",0.00348783273169297,-2.28771237954945,0.033,0.133,1
"Lztfl1",0.00351199368509609,0.669301695484906,0.56,0.359,1
"Elmod3",0.00352032329445396,-3.03617361255348,0,0.047,1
"Zfp275",0.00352032329445444,-3.03617361255348,0,0.047,1
"Psmd4",0.00365992258332891,-0.338443181670379,0.44,0.438,1
"Sf3a1",0.00370147532170776,0.771181309504119,0.16,0.07,1
"Stam",0.00374139134503292,0.578536231561723,0.127,0.055,1
"Elob",0.0038385186963336,0.47987917864752,0.813,0.664,1
"Gm20732",0.00402652956039681,-0.373208599831055,0.08,0.156,1
"Kri1",0.00404380230318673,0.771181309504119,0.127,0.055,1
"Gimap1",0.00405139017315406,-0.797102450070406,0.153,0.305,1
"Ip6k2",0.00410337359412241,1.2905554685977,0.24,0.109,1
"Btg1",0.00424439048833456,0.422453155273042,0.92,0.898,1
"Prr3",0.00438316657793667,-1.89178370321831,0.033,0.141,1
"Rgcc",0.00447879713632893,-1.76938707185858,0.12,0.172,1
"Rpl36",0.00448252968087243,0.291254279481252,1,0.977,1
"Parp10",0.00450232423725015,2.67807190511264,0.087,0.008,1
"H2-Aa",0.00468281680216558,-0.622121897420197,0.667,0.789,1
"Wbp1l",0.00483121457839216,-0.954643727056887,0.147,0.305,1
"Smpd1",0.00495780568073061,2.77118130950412,0.047,0,1
"Gm8909",0.00495780568073096,2.77118130950412,0.047,0,1
"Faah",0.0049578056807312,2.77118130950412,0.047,0,1
"Cntrob",0.00495780568073123,2.77118130950412,0.047,0,1
"Mki67",0.00495780568073139,3.57853623156172,0.047,0,1
"Tefm",0.00495780568073151,2.77118130950412,0.047,0,1
"Abcb8",0.00495780568073158,2.77118130950412,0.047,0,1
"Meis1",0.00502616986616185,-1.76938707185858,0.067,0.172,1
"Ramac",0.00503966678401154,0.471621027645211,0.32,0.195,1
"Nr3c2",0.00530151489519118,-0.633208945575216,0.187,0.156,1
"Grk3",0.00546804584263029,-1.31128085068785,0.093,0.234,1
"Tnpo3",0.00548328124653191,-1.03617361255348,0.173,0.328,1
"Suv39h1",0.00568999773467523,1.50814690367033,0.053,0.008,1
"Armh3",0.00576764682560166,-1.37566007882515,0.087,0.211,1
"Neil1",0.00577869969021811,2.0191088229477,0.12,0.023,1
"Fam185a",0.00579380201374626,0.688719149312147,0.107,0.047,1
"S100a13",0.00590993466171271,-0.281286110390016,0.473,0.469,1
"Dpp9",0.00600101100265154,1.90868483325405,0.133,0.031,1
"Abcc4",0.00607876012097202,-2.1548181090521,0.027,0.117,1
"Rc3h2",0.00609857194561795,-0.607330313749611,0.2,0.352,1
"Lamp1",0.0063259766162524,-0.717565875957734,0.353,0.492,1
"Zfand3",0.00638267501740174,-0.635994072001754,0.447,0.586,1
"Golga4",0.00639343914312571,-0.868643126251555,0.253,0.414,1
