"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Eif1b",0.0206955462701969,-0.199878392180395,0.203,0.233,1
"Ckap5",0.0207225425448937,-0.222657637461923,0.194,0.218,1
"Ptp4a3",0.0207312829494134,-0.300477355939236,0.104,0.126,1
"Tnip1",0.0207998183267282,0.193587746357289,0.229,0.2,1
"D16Ertd472e",0.0208379495679672,-0.127442210724119,0.404,0.439,1
"Tnfrsf4",0.0209365562832336,-0.294834567448478,0.116,0.14,1
"AA386476",0.0209705556029139,-0.875421590778007,0.01,0.018,1
"Haspin",0.0210293136771838,-0.474256266080721,0.022,0.029,1
"A630023P12Rik",0.0211755599436271,0.72952047708838,0.024,0.014,1
"Hspa1a",0.0212634242687539,-0.124753876429266,0.377,0.365,1
"Miip",0.0212738927242217,-0.190578727687933,0.062,0.074,1
"Ywhag",0.0213034442556233,-0.106942849431855,0.225,0.252,1
"Gm30054",0.0213368759220265,0.242117693381359,0.19,0.163,1
"Mrpl4",0.0213849563648674,-0.243722713749668,0.165,0.19,1
"Gpr146",0.0213894896990127,-0.488755835775835,0.028,0.037,1
"Plcb4",0.0214030095136084,0.808677697190777,0.024,0.017,1
"Snx18",0.0214432678816852,-0.112405007786664,0.181,0.18,1
"Slc2a8",0.0214448505561254,-0.484309930744643,0.024,0.031,1
"Nemp2",0.0214911636409954,0.193976198890013,0.102,0.095,1
"Socs3",0.0215043632703063,0.22803187645274,0.149,0.125,1
"Mtg1",0.0215044154136583,-0.766437017574031,0.013,0.021,1
"Cks1b",0.0215327659185744,-0.5465451268876,0.031,0.039,1
"Vps36",0.0215347768921141,-0.198480364747844,0.214,0.238,1
"Map2k3",0.0215522574713227,-0.24677137549312,0.144,0.17,1
"Cldnd2",0.0215718974421477,-0.557142810756086,0.027,0.04,1
"Abhd18",0.0215984643172387,-0.298530132314867,0.12,0.143,1
"Bin3",0.0216030289762421,-0.265786220976643,0.136,0.158,1
"Sorbs1",0.0216052705928528,0.202846768505202,0.161,0.136,1
"Gm44686",0.0216514853063485,-0.279887685025894,0.123,0.146,1
"Patl2",0.0216703504696689,-0.41826700824366,0.052,0.068,1
"Pmm1",0.0217229933409839,-0.616660966728976,0.022,0.033,1
"Zfp983",0.0217260937201052,-0.393336270697153,0.059,0.076,1
"Ncor1",0.0217925786779935,0.10979663179236,0.731,0.718,1
"Setd3",0.0218362858922836,-0.14735702904309,0.196,0.223,1
"Pop7",0.0218530609242632,-0.27037007443902,0.084,0.096,1
"Actn2",0.0218703722493034,0.706874190069472,0.022,0.012,1
"Lta4h",0.0218733077404369,-0.219101153676513,0.151,0.177,1
"Cep85l",0.0219782446861335,0.411498659381935,0.082,0.065,1
"Rad23a",0.0220794434190553,-0.177675123125467,0.116,0.123,1
"Muc1",0.022106007514198,-0.879895067357315,0.007,0.013,1
"Sult6b1",0.0221411323282472,-0.808373769975997,0.012,0.021,1
"Spag7",0.0221630969390293,-0.243774784802034,0.106,0.128,1
"Gng10",0.0222188830835512,-0.193435376751958,0.233,0.263,1
"P2rx7",0.0223422143765108,0.850874260844986,0.018,0.011,1
"Tmem140",0.0223886045158005,0.313546331762714,0.114,0.093,1
"Nemp1",0.0224035903906497,-0.39209577617456,0.044,0.058,1
"Rrp1",0.0225178556121484,-0.194775367071002,0.214,0.244,1
"Fam169b",0.0225418609840553,0.158447768980573,0.433,0.411,1
"Dnase1l1",0.0225700026055967,-0.4422458711781,0.029,0.041,1
"Zmym6",0.0226327250273415,0.479535304496826,0.056,0.042,1
"Ctla2b",0.0226855984140145,-0.165316273970874,0.31,0.342,1
"Cflar",0.0226886752378502,-0.196266881075672,0.275,0.301,1
"Fbxo4",0.022695631249841,-0.45210998012232,0.046,0.06,1
"1600012H06Rik",0.0227329827848963,-0.313878276078199,0.047,0.056,1
"Wdr45",0.0227638522791947,0.43337971577062,0.045,0.034,1
"Rfc1",0.0227964392560646,-0.267482103231359,0.134,0.158,1
"Orai1",0.0228283386730249,0.195418242485449,0.298,0.273,1
"Dclre1c",0.0228887394279702,-0.249328599462737,0.172,0.198,1
"Itpk1",0.0229043083708325,-0.129735546881254,0.293,0.325,1
"Dstyk",0.023015458633799,0.276122504110776,0.039,0.029,1
"Gm16894",0.0230387835765536,-1.21276402505533,0.004,0.01,1
"St3gal6",0.023051316736975,0.203796020003816,0.245,0.216,1
"Snx16",0.0230559142585649,0.450838924905388,0.057,0.043,1
"Kremen1",0.023109622960866,-0.382065158362133,0.063,0.081,1
"Arl4a",0.0231521630680402,0.242421606028963,0.203,0.179,1
"Taldo1",0.0231794372984556,-0.153402804420617,0.359,0.385,1
"Cox5b",0.0232369517063274,-0.111424283265886,0.516,0.542,1
"AV099323",0.023242389336857,-0.896768885921711,0.009,0.017,1
"Gm4876",0.0232475516591267,-0.41504726830753,0.051,0.068,1
"Hdac7",0.0233527799147542,-0.234534481467558,0.172,0.199,1
"Nfia",0.0233620370932926,0.123277629185365,0.05,0.041,1
"1700012D14Rik",0.0233717094321643,0.579182992880741,0.029,0.021,1
"Gbp9",0.0234251913027405,-0.229303197915909,0.187,0.213,1
"Fam111a",0.0234294614716835,0.213424693147882,0.21,0.182,1
"A430088P11Rik",0.0234477875805255,0.674387815274414,0.027,0.017,1
"Supt5",0.023451921050598,0.223786284451152,0.216,0.189,1
"Armc3",0.0234981801429767,0.722140946722782,0.025,0.015,1
"Slc25a46",0.0235323488830796,-0.302106599523894,0.1,0.121,1
"Rad1",0.0235836412914716,0.390814153833171,0.038,0.031,1
"Polr2a",0.0236027429898375,0.144210279780865,0.458,0.428,1
"Zfp808",0.0237083511985197,-0.462283624414645,0.036,0.047,1
"Zbtb39",0.0237216600797794,0.618393021884954,0.029,0.019,1
"Tdrd7",0.0237452349679194,-0.162282308759806,0.065,0.078,1
"Dnase2a",0.0237686858475932,-0.50742313001592,0.033,0.046,1
"Galm",0.0237800901232245,0.597013559269127,0.035,0.025,1
"Smg7",0.0238200606784985,0.138745741148587,0.375,0.341,1
"Paip2b",0.0238900679772187,0.329823523944023,0.106,0.085,1
"Foxred1",0.0239114633329084,0.21024190819135,0.036,0.029,1
"Golga2",0.0239358013968661,0.29069936708893,0.078,0.062,1
"Timm17b",0.0240771371464326,-0.276300225420655,0.113,0.136,1
"Snrpa1",0.024081538413118,-0.22507820843271,0.159,0.178,1
"Pecam1",0.0240951528739174,0.282761487071977,0.166,0.146,1
"Anxa11os",0.0240996154959335,-0.640429132661925,0.017,0.027,1
"Mars",0.024112316550403,-0.361627410969815,0.035,0.047,1
"Setdb1",0.0241836085839617,-0.344132272696383,0.082,0.101,1
"Pld1",0.0242473273614198,-0.487312418906168,0.008,0.014,1
"Csde1",0.0242531652818074,0.135928044724043,0.456,0.424,1
"Mrpl38",0.0242556475337161,0.293761910204778,0.105,0.085,1
"Dennd1b",0.0243038289175005,-0.122062578957442,0.516,0.551,1
"Mepce",0.0243342480249976,0.354631817526525,0.094,0.075,1
"Ppp1cb",0.0243362394521454,0.108684237055224,0.376,0.374,1
"Arhgap6",0.0243487542146368,1.13717844600163,0.012,0.005,1
"Adnp2",0.0243694794267516,0.435545924947701,0.062,0.047,1
"R3hdm1",0.0244364937636683,0.157895888516844,0.355,0.328,1
"Fam120b",0.0244402210267003,0.241223328074263,0.178,0.152,1
"Dzip3",0.0244795401021281,-0.332091364960923,0.087,0.106,1
"Cd300lf",0.024679492700145,-0.811291253358291,0.009,0.016,1
"Ergic3",0.024738110670818,-0.283559803165192,0.105,0.128,1
"Inpp5b",0.0248120679125451,-0.247859692740374,0.148,0.169,1
"Tprn",0.024816862695226,-0.91294503342421,0.008,0.016,1
"Pcm1",0.0248174201780017,0.168012812572388,0.284,0.253,1
"Wbp1",0.024859571092948,-0.44778405471953,0.041,0.056,1
"Tlr7",0.0250165279540854,-0.620848763692409,0.015,0.024,1
"Lrrc4",0.0250265262605943,-0.3180161797492,0.1,0.119,1
"Ap5m1",0.0250883865532889,0.322410700231787,0.092,0.072,1
"Mmd",0.025123580202634,-0.161605984781369,0.149,0.174,1
"Atm",0.0252390087596427,0.251069412529611,0.175,0.153,1
"Slc30a4",0.0252872859098191,-0.751790241609629,0.011,0.019,1
"Eif6",0.0253048143090796,-0.187346760371775,0.207,0.224,1
"Gm20470",0.0253319799125703,0.49499107658752,0.043,0.032,1
"Gys1",0.025393124987696,-0.61727457489342,0.021,0.032,1
"Rnf19b",0.0254209727238847,0.275979941085976,0.199,0.175,1
"Srsf1",0.0254495016396673,0.178450841276269,0.213,0.186,1
"Guk1",0.0254574969014588,-0.241202917214916,0.137,0.157,1
"Pdlim5",0.0255429393750432,0.222851261551326,0.246,0.227,1
"Vdac3",0.0255840625385459,-0.20626821114029,0.216,0.245,1
"Ankrd13c",0.0256241081898412,0.226435936317384,0.213,0.186,1
"Nbeal2",0.0256565308103058,0.213313281450453,0.147,0.124,1
"Nifk",0.0256602200824488,0.334070495044208,0.098,0.079,1
"Abcg1",0.0257008174191528,0.184484160779983,0.197,0.171,1
"Purb",0.0257561250911852,-0.125001615629267,0.337,0.37,1
"Ddx23",0.0257793876278414,0.19604418911788,0.164,0.14,1
"Mapk3",0.0258587438892144,-0.317387417463855,0.077,0.096,1
"Itpkb",0.0258965117463637,0.124057174311456,0.624,0.594,1
"Acaa1a",0.025947643172713,0.289943516699552,0.119,0.097,1
"Calhm6",0.0259488435633209,0.238792182628272,0.091,0.074,1
"Etfb",0.0259816153223423,0.17734452911221,0.261,0.242,1
"Prrg4",0.026060707498682,0.119031099291367,0.02,0.016,1
"Smap1",0.0260722383703574,0.152686540757658,0.44,0.416,1
"Leng8",0.0261058866977841,-0.230653857226711,0.136,0.161,1
"Cc2d1a",0.0261137008215948,-0.286629262904949,0.043,0.049,1
"Gm45716",0.0262567304332542,-0.349161046099188,0.067,0.085,1
"2610037D02Rik",0.026316948221113,0.270478922231403,0.103,0.084,1
"Med18",0.0263686729116991,0.757764856453504,0.022,0.012,1
"Maf1",0.0263992770047624,-0.26114811306929,0.125,0.144,1
"Zfp839",0.0264212891732147,-0.930993056639953,0.008,0.015,1
"Tmx4",0.0264829227429569,0.280491717196619,0.151,0.129,1
"Mylpf",0.026527239103762,-0.691417623630148,0.016,0.026,1
"Gtf2h3",0.026564372568015,0.548604691728091,0.035,0.023,1
"Polr3g",0.026595793280851,-0.430810976115816,0.047,0.062,1
"Tspan14",0.0266027698756611,0.169844634921949,0.335,0.316,1
"Bclaf1",0.026605206394707,0.143280991324518,0.434,0.413,1
"Calm2",0.0267308387899168,0.109097070054582,0.656,0.639,1
"Tubb4b",0.0267536958831381,-0.240706054859751,0.154,0.18,1
"Syk",0.0268042706023806,-0.623633890118947,0.01,0.017,1
"Cwc15",0.0268046499887004,-0.148913354282208,0.389,0.416,1
"Gm32856",0.0268297821224979,0.512105731906318,0.033,0.023,1
"Far1os",0.0268560525781463,0.295876192020684,0.04,0.034,1
"Grb2",0.0268844078279775,0.12929215350648,0.489,0.468,1
"Agfg1",0.0268878461520728,-0.141615039978065,0.414,0.441,1
"Gatd1",0.0269520239968367,-0.315813404638423,0.086,0.103,1
"BC031181",0.0270528399220992,-0.15328075956794,0.304,0.336,1
"Prkce",0.0270781283396623,0.187392079449533,0.345,0.319,1
"Lgmn",0.0271153853923495,-0.691417623630148,0.01,0.017,1
"Rala",0.0271354874301793,-0.192577639012759,0.194,0.221,1
"Ttc4",0.0271872261087357,-0.27095068393504,0.077,0.095,1
"Bccip",0.0272038574726342,-0.148711825785115,0.133,0.153,1
"F2rl2",0.027224831574174,-0.543753113250252,0.027,0.039,1
"Tcof1",0.0272416680220566,-0.19556344758103,0.225,0.253,1
"Gsk3b",0.0272541029865358,0.138405749385629,0.442,0.424,1
"Synrg",0.0273874168666446,0.203598871690079,0.231,0.204,1
"Psme3",0.027437000971815,-0.186285247796961,0.079,0.084,1
"Ahdc1",0.027468261078295,-0.248826235628637,0.094,0.106,1
"Ddx49",0.0274904146231958,-0.316254432014228,0.06,0.076,1
"Tcp1",0.0275708939939561,-0.189338244759074,0.246,0.267,1
"Disc1",0.0275996779214685,0.145035211727865,0.11,0.093,1
"Alg6",0.0276204938872147,-0.488141792335671,0.023,0.034,1
"Ddah1",0.027723708471369,0.66044862431654,0.027,0.017,1
"Lman1",0.0277302766441709,-0.262563733401481,0.096,0.116,1
"Reps1",0.0277434500268947,0.188169488583764,0.269,0.251,1
"Pigk",0.0277877946559897,-0.277859053277217,0.116,0.139,1
"Plekhn1",0.0278137309125031,0.194893943857914,0.022,0.018,1
"Rspry1",0.027848992253822,-0.12302065913403,0.164,0.167,1
"Smarca2",0.0278789945882551,0.161230831893466,0.319,0.302,1
"Morn2",0.0278859663956477,-0.837946885359345,0.01,0.018,1
"Trim46",0.0278865306275467,-0.48314222931231,0.025,0.037,1
"Ube2g2",0.0279130899737473,-0.167760790792685,0.125,0.145,1
"Stk26",0.0280780037804925,0.143375394413356,0.212,0.203,1
"Trmt11",0.0280927297902743,0.374217643302476,0.079,0.062,1
"Lrif1",0.0281150956538013,0.266223812261722,0.168,0.146,1
"Hdgf",0.0281618823331652,-0.196745263585688,0.219,0.245,1
"Cct7",0.0282084720243023,-0.133664948676589,0.33,0.363,1
