"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lef1",0.0098340937831967,0.579662464477523,0.193,0.146,1
"Ubald2",0.00985006463368652,0.393177281899569,0.374,0.315,1
"Dipk1b",0.00985952088164774,-1.21445990171584,0.019,0.046,1
"Igha",0.00988579707115709,1.88877025539281,0.023,0.006,1
"Map2",0.00992468483588401,-0.284422459883412,0.033,0.054,1
"Samhd1",0.009925077065161,-0.21797357839084,0.573,0.638,1
"Dgkd",0.0100121845646478,-0.349861027823765,0.29,0.36,1
"Slu7",0.0100563872046603,-0.29180199024901,0.219,0.246,1
"Gm6225",0.0100907270509796,0.827302622675416,0.087,0.049,1
"Slc52a2",0.0100922198379911,1.00097975897884,0.062,0.031,1
"Bcr",0.0101332096892699,0.351969457240109,0.405,0.34,1
"Ndufb2",0.0102775042372313,0.316896211822966,0.301,0.262,1
"Rps19",0.010310974897828,0.107134053006413,0.998,0.999,1
"Pomp",0.0103679801494536,0.220591884521501,0.655,0.587,1
"Ap5m1",0.0103940019889376,0.422249211969195,0.132,0.094,1
"Med29",0.010405720684916,0.57018818838544,0.113,0.074,1
"Sqstm1",0.0104369956500695,-0.229672995662352,0.53,0.597,1
"Cnppd1",0.0104580259591901,-0.179184426968314,0.175,0.179,1
"Grn",0.0104902681966994,-0.407639476129024,0.057,0.086,1
"Abhd10",0.0105307848968129,0.582190124838885,0.082,0.052,1
"Sept9",0.0106346284379743,-0.245092197886267,0.45,0.524,1
"Arhgap31",0.0107398425237221,0.747368607031668,0.129,0.084,1
"Tmem38b",0.01076738131143,0.557132035559994,0.079,0.049,1
"Pawr",0.0108334144157016,-1.80637516307877,0.008,0.026,1
"Samd3",0.0108465107866779,-0.473799823991897,0.106,0.155,1
"Sec31a",0.0108792139540502,0.362712084991831,0.342,0.275,1
"Bola1",0.0108832350957066,0.608662336200076,0.113,0.072,1
"Chd2",0.0109015308747131,0.242842942286662,0.674,0.618,1
"Adar",0.0109208014000655,0.305148861011212,0.259,0.231,1
"Ice1",0.0109432976170437,0.193624836921232,0.172,0.14,1
"E130307A14Rik",0.0109554621731957,0.526200176008103,0.087,0.069,1
"Eloc",0.0109554989091806,0.187406314186075,0.52,0.503,1
"Nefh",0.0111763644815967,1.48313145411622,0.033,0.011,1
"Mtfr1l",0.0111788353433029,-0.454225369755314,0.151,0.195,1
"Gm44040",0.0112780586566058,1.02369983547892,0.048,0.026,1
"Dnajb9",0.011335380837086,-0.459314457615931,0.163,0.208,1
"Mcm7",0.0114033851074922,0.583127244092938,0.151,0.101,1
"Cpq",0.0114599668316966,1.33112836067117,0.042,0.018,1
"Utp3",0.0114724876674219,-0.236059438322013,0.188,0.239,1
"Chst10",0.0114929904240787,-0.735292065017285,0.034,0.063,1
"Nabp1",0.0115701009972729,0.236899359204455,0.679,0.632,1
"Morf4l1",0.0116162756592108,0.140854361666065,0.741,0.672,1
"Dtx3l",0.0116438172693,-0.200196176447916,0.318,0.384,1
"Spata13",0.0117138734517772,0.289120834149592,0.494,0.424,1
"Ccdc97",0.0118827445391035,0.781498933062291,0.089,0.054,1
"Mndal",0.0119331786057078,-0.140853626989275,0.801,0.853,1
"Homer1",0.0119777778345021,0.524128825988408,0.16,0.109,1
"Atp1a1",0.0119908784421522,0.27244358376232,0.301,0.239,1
"Ercc4",0.0120249805366387,0.419900692744908,0.129,0.105,1
"2310009A05Rik",0.0120608182599691,0.557588151605807,0.16,0.109,1
"Ftsj3",0.0120839768982191,0.278017024211605,0.09,0.084,1
"Plcb4",0.0121397343994633,1.60866233620008,0.025,0.007,1
"Ptger2",0.0121416915244157,0.59178851763568,0.112,0.082,1
"Nkrf",0.0121888937821674,1.80130741414247,0.023,0.006,1
"Klrd1",0.0121893794852665,-0.117344045976263,0.927,0.955,1
"Arhgef3",0.0122506530854214,0.288782069961572,0.252,0.253,1
"Gpr141",0.0122833392581011,-1.86526885213234,0.011,0.031,1
